id,sqft,bedrooms,bathrooms,zip,city,neighbourhood,norm_property_type,norm_laundry,norm_parking,quality,rent
1263217,615.0,2.0,1.0,20036,Washington,Dupont Circle,apartment,In Unit,Street,1.0,3185.0
1030621,1062.0,2.0,2.0,20001,Washington,Chinatown,apartment,In Unit,Garage,1.0,3186.0
2850349,1005.0,2.0,2.0,20003,Washington,Near Southeast,apartment,In Unit,,1.0,3186.0
2579937,1005.0,2.0,2.0,20003,Washington,Near Southeast,apartment,In Unit,,1.0,3186.0
2780365,1005.0,2.0,2.0,20003,Washington,Near Southeast,apartment,In Unit,,0.1425225367780659,3186.0
2122168,860.0,1.0,0.0,20009,Washington,Adams Morgan,apartment,In Unit,Garage,1.0,3189.0
3435185,1148.0,2.0,2.0,20001,Washington,Chinatown,apartment,In Unit,Garage,1.0,3190.0
2544161,915.0,1.0,1.0,20009,Washington,Columbia Heights,apartment,In Unit,Garage,1.0,3190.0
3313805,1148.0,2.0,2.0,20001,Washington,Chinatown,apartment,In Unit,Garage,1.0,3190.0
1346724,1155.0,2.0,2.0,20003,Washington,Near Southeast,apartment,In Unit,Garage,0.26683225403329003,3190.0
3287926,526.0,0.0,1.0,20037,Washington,George Washington University,apartment,In Unit,Garage,1.0,3191.0
1295919,915.0,1.0,1.0,20009,Washington,Columbia Heights,apartment,In Unit,Garage,1.0,3192.0
2710874,1200.0,2.0,2.0,20001,Washington,Chinatown,apartment,In Unit,None,1.0,3195.0
3559110,633.0,2.0,2.0,20009,Washington,Adams Morgan,apartment,In Unit,Street,0.7381827725453399,3195.0
2902856,633.0,2.0,2.0,20009,Washington,Dupont Circle,apartment,In Unit,None,0.7381827725453399,3195.0
2150861,1100.0,2.0,1.0,20009,Washington,Adams Morgan,apartment,In Unit,,1.0,3195.0
3307453,1400.0,1.0,1.0,20001,Washington,Truxton Circle,house,In Unit,Street,1.0,3195.0
3295061,1500.0,2.0,1.5,20009,Washington,Cardozo/Shaw,house,In Unit,Street,0.5320987750411241,3195.0
3136550,634.0,2.0,2.0,20009,Washington,Dupont Circle,apartment,In Unit,None,0.7381827725453399,3195.0
3288360,957.0,1.0,2.0,20009,Washington,Columbia Heights,apartment,In Unit,Garage,1.0,3195.0
3424957,633.0,2.0,2.0,20009,Washington,Adams Morgan,apartment,In Unit,Street,0.7381827725453399,3195.0
3299493,1127.0,2.0,2.0,20002,Washington,Stanton Park,apartment,In Unit,Street,1.0,3195.0
2378995,634.0,2.0,2.0,20009,Washington,Dupont Circle,apartment,In Unit,Street,0.7381827725453399,3195.0
2442915,634.0,2.0,2.0,20009,Washington,Dupont Circle,apartment,In Unit,Street,0.7851196687216119,3195.0
2718019,1110.0,2.0,2.0,20003,Washington,Lincoln Park,condominium,In Unit,Garage,1.0,3195.0
2379536,1232.0,3.0,3.0,20012,Washington,Takoma,house,In Unit,Street,1.0,3195.0
3022911,634.0,2.0,2.0,20009,Washington,Dupont Circle,apartment,In Unit,None,0.7381827725453399,3195.0
2314236,633.0,2.0,2.0,20009,Washington,Dupont Circle,apartment,In Unit,Street,0.7992007375744935,3195.0
2554224,633.0,1.0,1.0,20009,Washington,Dupont Circle,apartment,In Unit,Street,0.7381827725453399,3195.0
2002225,1170.0,2.0,0.0,20001,Washington,Chinatown,apartment,,,1.0,3195.0
3138384,633.0,2.0,2.0,20009,Washington,Adams Morgan,apartment,In Unit,Street,0.7381827725453399,3195.0
2877905,634.0,2.0,2.0,20009,Washington,Dupont Circle,apartment,In Unit,Street,0.10453467416566672,3195.0
2891326,991.0,2.0,2.0,20009,Washington,Adams Morgan,apartment,In Unit,Street,0.7851196687216119,3195.0
2770877,633.0,2.0,2.0,20009,Washington,Adams Morgan,apartment,In Unit,Street,0.7381827725453399,3195.0
3557926,633.0,2.0,2.0,20009,Washington,Dupont Circle,apartment,In Unit,None,0.7381827725453399,3195.0
2218577,663.0,2.0,2.0,20009,Washington,Dupont Circle,apartment,In Unit,Street,0.7381827725453399,3195.0
3296785,633.0,2.0,2.0,20009,Washington,Adams Morgan,apartment,In Unit,Street,0.7381827725453399,3195.0
2706205,634.0,2.0,2.0,20009,Washington,Dupont Circle,apartment,In Unit,Street,0.10453467416566672,3195.0
2769239,634.0,2.0,2.0,20009,Washington,Dupont Circle,apartment,In Unit,None,0.7381827725453399,3195.0
3422835,634.0,2.0,2.0,20009,Washington,Dupont Circle,apartment,In Unit,Street,0.7851196687216119,3195.0
3296649,530.0,1.0,1.0,20007,Washington,Georgetown,apartment,In Unit,Off Street,0.09587787104938154,3195.0
3296432,634.0,2.0,2.0,20009,Washington,Dupont Circle,apartment,In Unit,None,0.7381827725453399,3195.0
2847888,633.0,2.0,2.0,20009,Washington,Adams Morgan,apartment,In Unit,Street,0.7381827725453399,3195.0
2880746,530.0,1.0,1.0,20007,Washington,Georgetown,apartment,In Unit,Street,1.0,3195.0
2660703,633.0,2.0,2.0,20009,Washington,Dupont Circle,apartment,In Unit,Street,0.7663449102511032,3195.0
2510766,633.0,2.0,2.0,20009,Washington,Dupont Circle,apartment,In Unit,Street,0.7381827725453399,3195.0
1186107,860.0,1.0,1.0,20009,Washington,Adams Morgan,apartment,In Unit,Garage,1.0,3198.0
3137775,722.0,2.0,1.0,20009,Washington,Dupont Circle,apartment,In Unit,,1.0,3199.0
2713558,657.0,1.0,1.0,20009,Washington,Adams Morgan,apartment,In Unit,Off Street,0.08392447416962273,3199.0
2660790,657.0,1.0,1.0,20009,Washington,Logan Circle/Shaw,apartment,In Unit,Off Street,1.0,3199.0
2118946,867.0,2.0,2.0,20009,Washington,Cardozo/Shaw,apartment,In Unit,Garage,1.0,3199.0
1540902,867.0,2.0,1.0,20009,Washington,Adams Morgan,apartment,In Unit,Garage,1.0,3199.0
1760499,1058.0,2.0,1.0,20009,Washington,Adams Morgan,condominium,In Building,,0.3888681840915974,3199.0
2454283,1405.0,2.0,2.0,20010,Washington,Mount Pleasant,condominium,In Unit,Off Street,1.0,3199.0
1316206,1400.0,2.0,2.0,20010,Washington,Mount Pleasant,apartment,In Unit,Street,0.8276551057278446,3199.0
1562307,1405.0,2.0,2.0,20010,Washington,Mount Pleasant,apartment,In Unit,Off Street,0.2106540938455574,3199.0
1433077,1100.0,2.0,2.0,20005,Washington,Logan Circle/Shaw,apartment,In Unit,,1.0,3200.0
3436314,1166.0,2.0,2.5,20010,Washington,Columbia Heights,condominium,In Unit,None,0.283479340530676,3200.0
2170301,1100.0,2.0,2.5,20005,Washington,Logan Circle/Shaw,condominium,In Unit,Garage,1.0,3200.0
1296566,1160.0,2.0,2.0,20010,Washington,Columbia Heights,apartment,In Unit,Garage,1.0,3200.0
2039661,1200.0,2.0,2.0,20009,Washington,Adams Morgan,condominium,In Unit,Garage,1.0,3200.0
3289663,2400.0,4.0,3.0,20011,Washington,Brightwood,townhouse,In Unit,Off Street,1.0,3200.0
1931681,1210.0,2.0,2.5,20009,Washington,Adams Morgan,apartment,In Unit,Street,0.4005293505237686,3200.0
873472,750.0,1.0,1.0,20004,Washington,Penn Quarter,condominium,In Unit,,1.0,3200.0
2907568,1222.0,2.0,1.5,20002,Washington,Stanton Park,apartment,In Unit,Street,1.0,3200.0
1029209,1000.0,2.0,1.5,20003,Washington,Lincoln Park,house,In Unit,Street,1.0,3200.0
1507320,1075.0,2.0,1.5,20001,Washington,Chinatown,apartment,In Unit,Garage,1.0,3200.0
2387025,1300.0,3.0,2.0,20002,Washington,Stanton Park,townhouse,In Unit,Garage,1.0,3200.0
2012437,1000.0,2.0,1.5,20009,Washington,Adams Morgan,townhouse,In Unit,Street,0.5319526598173305,3200.0
3310280,2000.0,4.0,3.0,20011,Washington,Petworth,townhouse,In Unit,Off Street,1.0,3200.0
2546787,965.0,2.0,2.0,20008,Washington,Kalorama Heights,apartment,In Unit,Garage,0.3234487598924042,3200.0
1969222,900.0,2.0,2.0,20017,Washington,Michigan Park,apartment,In Unit,Garage,1.0,3200.0
1653502,1200.0,3.0,1.0,20017,Washington,University Heights,house,In Unit,Street,1.0,3200.0
1872049,1424.0,2.0,2.5,20010,Washington,Petworth,condominium,In Unit,None,1.0,3200.0
3559566,1222.0,2.0,1.5,20002,Washington,Stanton Park,townhouse,In Unit,Street,0.18007205371908358,3200.0
1211436,1300.0,2.0,2.5,20010,Washington,Pleasant Plains,house,In Unit,Off Street,1.0,3200.0
2245285,1100.0,2.0,2.0,20001,Washington,Chinatown,apartment,In Unit,Garage,1.0,3200.0
3309638,1173.0,2.0,2.0,20009,Washington,Lanier Heights,apartment,In Unit,Garage,1.0,3200.0
2452829,1028.0,2.0,2.0,20037,Washington,West End,condominium,In Unit,Garage,1.0,3200.0
1977077,900.0,2.0,1.0,20037,Washington,Northwest Washington,apartment,In Building,,0.5767618840204797,3200.0
2769646,1520.0,2.0,2.5,20001,Washington,Le Droit Park,apartment,In Unit,Street,1.0,3200.0
2248632,1148.0,3.0,1.0,20007,Washington,Georgetown,apartment,,,0.9916420118972092,3200.0
1398434,2000.0,3.0,2.0,20002,Washington,Stanton Park,townhouse,In Unit,Carport,1.0,3200.0
1947142,850.0,2.0,2.0,20009,Washington,Dupont Circle,apartment,In Unit,Street,1.0,3200.0
2771063,910.0,2.0,2.0,20009,Washington,Dupont Circle,condominium,In Unit,Street,1.0,3200.0
2878281,2025.0,3.0,3.5,20002,Washington,Trinidad,apartment,In Unit,Off Street,1.0,3200.0
1102998,1300.0,2.0,2.5,20010,Washington,Pleasant Plains,house,In Unit,Off Street,0.1425225367780659,3200.0
2595079,1850.0,3.0,2.5,20003,Washington,Hill East,house,In Unit,Street,1.0,3200.0
2449823,1194.0,2.0,1.5,20024,Washington,Southwest Waterfront,condominium,In Building,Garage,1.0,3200.0
2888102,875.0,1.0,1.0,20005,Washington,Dupont Circle,condominium,In Unit,Garage,0.6682157739523134,3200.0
1296358,1100.0,3.0,2.0,20024,Washington,Southwest Waterfront,apartment,In Unit,Garage,0.8231075313340112,3200.0
1900285,750.0,1.0,1.0,20004,Washington,Penn Quarter,condominium,In Unit,,1.0,3200.0
1266202,786.0,2.0,2.0,20036,Washington,Downtown,apartment,In Building,,0.3420774031391193,3200.0
1880599,900.0,2.0,2.0,20007,Washington,Georgetown,condominium,In Unit,Street,0.11237884232297367,3200.0
1512141,750.0,2.0,2.0,20036,Washington,Golden Triangle,apartment,In Building,,0.44717401625245295,3200.0
1265387,1000.0,2.0,1.0,20003,Washington,Capitol Hill,apartment,In Unit,Garage,1.0,3200.0
1318906,1500.0,3.0,3.5,20017,Washington,Edgewood,townhouse,In Unit,Off Street,1.0,3200.0
2882565,1020.0,2.0,2.0,20003,Washington,Hill East,condominium,In Unit,,0.1780904969697546,3200.0
1185833,423.0,2.0,2.0,20009,Washington,Cardozo/Shaw,apartment,,,0.9587861845738188,3200.0
2321061,1128.0,2.0,2.0,20037,Washington,West End,apartment,In Unit,Garage,1.0,3200.0
3289815,935.0,2.0,2.0,20009,Washington,Dupont Circle,condominium,In Unit,Street,1.0,3200.0
1186471,800.0,2.0,1.0,20037,Washington,Dupont Circle,townhouse,In Unit,Garage,1.0,3200.0
2145619,2000.0,4.0,3.5,20011,Washington,Manor Park,house,In Unit,Carport,0.5081919812816067,3200.0
2385092,1620.0,4.0,3.5,20002,Washington,Near Northeast,townhouse,In Building,Off Street,1.0,3200.0
1731173,1056.0,2.0,2.0,20001,Washington,Chinatown,condominium,In Unit,Garage,0.597956544911699,3200.0
1711310,2011.0,3.0,3.5,20011,Washington,Petworth,townhouse,In Unit,Off Street,1.0,3200.0
1343062,1183.0,2.0,2.0,20009,Washington,Columbia Heights,apartment,In Unit,Street,0.8696060818389019,3200.0
1262005,1100.0,2.0,2.0,20009,Washington,Dupont Circle,condominium,In Unit,Off Street,1.0,3200.0
1610620,1018.0,2.0,2.0,20001,Washington,Chinatown,apartment,In Unit,Garage,0.4922754709031899,3200.0
2447235,1190.0,2.0,2.5,20005,Washington,Logan Circle/Shaw,other,In Unit,Garage,1.0,3200.0
2883744,1344.0,2.0,1.5,20024,Washington,Southwest Waterfront,townhouse,In Unit,Off Street,1.0,3200.0
1133822,1080.0,3.0,1.5,20010,Washington,Petworth,townhouse,In Unit,Garage,1.0,3200.0
2554324,1658.0,2.0,2.0,20010,Washington,Columbia Heights,apartment,In Unit,Off Street,1.0,3200.0
1342449,1368.0,2.0,1.5,20002,Washington,Stanton Park,house,In Unit,,1.0,3200.0
3428776,1596.0,3.0,2.0,20011,Washington,16th Street Heights,house,In Unit,Garage,1.0,3200.0
1236240,1000.0,2.0,2.0,20001,Washington,Downtown,condominium,In Unit,Garage,1.0,3200.0
2243526,1100.0,1.0,1.0,20009,Washington,Adams Morgan,house,In Unit,,1.0,3200.0
872005,1173.0,2.0,2.0,20009,Washington,Columbia Heights,condominium,In Unit,Garage,1.0,3200.0
3300027,1200.0,3.0,1.5,20003,Washington,Hill East,townhouse,In Unit,Off Street,1.0,3200.0
2242979,1100.0,3.0,2.0,20010,Washington,Columbia Heights,apartment,In Unit,Street,1.0,3200.0
2170769,1000.0,2.0,2.0,20009,Washington,Dupont Circle,condominium,In Unit,,1.0,3200.0
3308680,1173.0,2.0,2.0,20009,Washington,Lanier Heights,condominium,In Building,Garage,1.0,3200.0
2234861,750.0,1.0,1.0,20004,Washington,Penn Quarter,condominium,In Unit,Off Street,1.0,3200.0
2896843,900.0,1.0,1.0,20037,Washington,George Washington University,apartment,In Unit,Street,0.0,3200.0
2230512,1183.0,2.0,2.0,20009,Washington,Columbia Heights,apartment,In Unit,Street,1.0,3200.0
1235349,1089.0,1.0,1.0,20009,Washington,Adams Morgan,apartment,In Unit,,0.6657958715316029,3200.0
1829801,917.0,1.0,0.0,20009,Washington,Adams Morgan,apartment,In Unit,Garage,1.0,3203.0
1293171,1187.0,2.0,2.0,20003,Washington,Near Southeast,apartment,In Unit,,1.0,3203.0
2878371,1148.0,2.0,2.0,20001,Washington,Chinatown,apartment,In Unit,Garage,1.0,3205.0
3427500,1040.0,2.0,2.0,20024,Washington,Southwest Waterfront,apartment,In Unit,Garage,0.3325439086800709,3205.0
1347261,1178.0,2.0,2.0,20001,Washington,Chinatown,apartment,In Unit,,1.0,3206.0
1613059,857.0,2.0,0.0,20005,Washington,Logan Circle/Shaw,apartment,In Unit,Garage,1.0,3207.0
1155691,820.0,2.0,1.0,20024,Washington,Southwest Waterfront,apartment,In Unit,Garage,1.0,3208.0
1179408,820.0,0.0,1.0,20024,Washington,Southwest Waterfront,apartment,In Unit,Garage,1.0,3208.0
1297290,1034.0,2.0,2.0,20001,Washington,Chinatown,apartment,In Unit,Garage,1.0,3210.0
1238863,1034.0,2.0,2.0,20001,Washington,Chinatown,apartment,In Unit,Garage,1.0,3210.0
1259210,1034.0,2.0,2.0,20001,Washington,Chinatown,apartment,In Unit,Garage,1.0,3210.0
1319710,1034.0,2.0,2.0,20001,Washington,Chinatown,apartment,In Unit,Garage,1.0,3210.0
3295958,938.0,1.0,1.0,20009,Washington,Cardozo/Shaw,apartment,In Unit,Garage,1.0,3210.0
1208526,1034.0,2.0,2.0,20001,Washington,Chinatown,apartment,In Unit,Garage,1.0,3210.0
2230990,1140.0,2.0,2.0,20001,Washington,Chinatown,apartment,In Unit,Garage,1.0,3210.0
1563251,1140.0,2.0,2.0,20001,Washington,Chinatown,apartment,In Unit,Garage,1.0,3210.0
1801594,1315.0,2.0,2.0,20001,Washington,Chinatown,apartment,In Unit,Garage,1.0,3213.0
1899694,948.0,2.0,2.0,20009,Washington,Cardozo/Shaw,apartment,In Unit,,0.3676735232003781,3214.0
1798268,1026.0,2.0,2.0,20001,Washington,Chinatown,apartment,In Unit,Garage,1.0,3215.0
2387395,915.0,1.0,1.0,20009,Washington,Adams Morgan,apartment,In Unit,Garage,1.0,3215.0
2381063,867.0,2.0,1.0,20009,Washington,Adams Morgan,apartment,In Unit,Garage,1.0,3216.0
2584001,820.0,2.0,1.0,20024,Washington,Southwest Waterfront,apartment,In Unit,Garage,1.0,3218.0
2510240,820.0,2.0,1.0,20024,Washington,Southwest Waterfront,apartment,In Unit,Garage,1.0,3218.0
3556020,794.0,1.0,1.0,20009,Washington,Cardozo/Shaw,apartment,In Unit,Garage,1.0,3220.0
1106687,653.0,2.0,2.0,20036,Washington,Dupont Circle,apartment,In Unit,,1.0,3220.0
2383908,1102.0,2.0,2.0,20002,Washington,Stanton Park,apartment,In Unit,Garage,1.0,3220.0
1509684,860.0,1.0,1.0,20009,Washington,Columbia Heights,apartment,In Unit,Garage,0.0012735025778681144,3222.0
927343,860.0,1.0,1.0,20009,Washington,Columbia Heights,apartment,In Unit,Garage,1.0,3223.0
1620967,1026.0,2.0,0.0,20001,Washington,Chinatown,apartment,In Unit,Garage,1.0,3223.0
1779770,860.0,1.0,1.0,20009,Washington,Columbia Heights,apartment,In Unit,Garage,1.0,3223.0
2201911,860.0,1.0,1.0,20009,Washington,Columbia Heights,apartment,In Unit,Garage,1.0,3223.0
2704025,877.0,2.0,2.0,20024,Washington,Southwest Waterfront,apartment,In Unit,Garage,1.0,3224.0
2780981,1148.0,2.0,2.0,20002,Washington,Near Northeast,apartment,In Unit,Garage,0.4780482868265144,3225.0
1432500,1061.0,2.0,2.0,20005,Washington,Downtown,apartment,,,0.9118492883975464,3225.0
1906428,1204.0,2.0,2.0,20001,Washington,Chinatown,apartment,In Unit,Garage,1.0,3225.0
1318724,1061.0,2.0,2.0,20005,Washington,Downtown,apartment,,,0.9165429780151741,3225.0
2711656,1148.0,2.0,2.0,20001,Washington,Chinatown,apartment,In Unit,Off Street,0.2622846796394566,3225.0
2592925,877.0,2.0,2.0,20024,Washington,Southwest Waterfront,apartment,In Unit,Garage,1.0,3227.0
1563630,1180.0,2.0,1.0,20008,Washington,Cleveland Park,apartment,In Building,Garage,0.7194080140748309,3229.0
953682,1071.0,1.0,1.0,20001,Washington,Chinatown,apartment,In Unit,Garage,1.0,3230.0
1563891,1162.0,2.0,2.0,20010,Washington,Columbia Heights,apartment,In Unit,Garage,0.08876427901104376,3230.0
2549367,905.0,2.0,2.0,20003,Washington,Hill East,apartment,In Unit,,1.0,3230.0
3293014,1193.0,2.0,2.0,20001,Washington,Chinatown,apartment,In Unit,Garage,1.0,3230.0
1429915,1034.0,2.0,2.0,20001,Washington,Chinatown,apartment,In Unit,Garage,1.0,3230.0
1481927,1162.0,2.0,2.0,20010,Washington,Columbia Heights,apartment,In Unit,Garage,0.06529583092290774,3230.0
1507100,1162.0,2.0,2.0,20010,Washington,Columbia Heights,apartment,In Unit,Garage,0.0981516582462982,3230.0
1460964,1162.0,2.0,2.0,20010,Washington,Columbia Heights,apartment,In Unit,Garage,0.11223272709917984,3230.0
1921694,1071.0,1.0,1.0,20001,Washington,Chinatown,apartment,In Unit,Garage,1.0,3230.0
1001654,1071.0,1.0,1.0,20001,Washington,Chinatown,apartment,In Unit,Garage,1.0,3230.0
2661492,1087.0,2.0,2.0,20002,Washington,NoMa,apartment,,,1.0,3240.0
2879910,860.0,1.0,1.0,20009,Washington,Columbia Heights,apartment,In Unit,Garage,1.0,3240.0
3286484,798.0,1.0,1.0,20008,Washington,Cleveland Park,apartment,In Unit,Garage,0.16584486964240813,3240.0
3319208,860.0,1.0,1.0,20009,Washington,Columbia Heights,apartment,In Unit,Garage,1.0,3240.0
2249833,858.0,1.0,1.0,20009,Washington,Adams Morgan,apartment,In Unit,Carport,1.0,3240.0
1029318,860.0,1.0,0.0,20009,Washington,Adams Morgan,apartment,In Unit,Garage,1.0,3243.0
2727060,1565.0,3.0,3.0,20018,Washington,Brookland,apartment,In Unit,Garage,1.0,3244.0
2552950,949.0,2.0,2.0,20009,Washington,Cardozo/Shaw,apartment,In Unit,Garage,1.0,3244.0
2382140,1005.0,2.0,2.0,20003,Washington,Near Southeast,apartment,,,1.0,3245.0
3130673,905.0,2.0,2.0,20005,Washington,Dupont Circle,apartment,In Unit,Street,1.0,3245.0
3551291,1193.0,2.0,2.0,20001,Washington,Chinatown,apartment,In Unit,Garage,1.0,3245.0
927679,1309.0,2.0,2.0,20003,Washington,Near Southeast,apartment,In Unit,Garage,0.26683225403329003,3246.0
2242154,858.0,1.0,1.0,20009,Washington,Cardozo/Shaw,apartment,In Unit,Garage,1.0,3247.0
1482685,1180.0,2.0,1.0,20009,Washington,Northwest Washington,apartment,In Building,Garage,0.7241017036924583,3249.0
1897462,991.0,2.0,2.0,20009,Washington,Adams Morgan,apartment,In Unit,Street,0.695939565986695,3250.0
2220975,634.0,2.0,2.0,20009,Washington,Dupont Circle,apartment,In Unit,Street,0.7851196687216119,3250.0
1028739,840.0,2.0,1.0,20008,Washington,Northwest Washington,apartment,In Unit,Street,1.0,3250.0
1958260,1500.0,2.0,2.0,20003,Washington,Hill East,apartment,In Unit,Street,1.0,3250.0
2148273,1210.0,2.0,2.5,20009,Washington,Adams Morgan,apartment,In Unit,,1.0,3250.0
1213192,633.0,2.0,2.0,20009,Washington,Dupont Circle,apartment,In Unit,Street,0.7381827725453399,3250.0
2718210,1105.0,2.0,2.0,20002,Washington,Stanton Park,apartment,In Unit,Garage,1.0,3250.0
2239650,633.0,2.0,2.0,20009,Washington,Adams Morgan,apartment,In Unit,Street,0.7381827725453399,3250.0
2914377,840.0,2.0,2.0,20005,Washington,Downtown,apartment,In Unit,Off Street,1.0,3250.0
3552360,1350.0,3.0,2.5,20018,Washington,Woodridge,house,In Unit,Garage,1.0,3250.0
2239587,633.0,1.0,1.0,20009,Washington,Dupont Circle,apartment,In Unit,Street,0.7381827725453399,3250.0
2880100,853.0,2.0,1.0,20009,Washington,Cardozo/Shaw,apartment,,,1.0,3250.0
2082484,1000.0,2.0,2.0,20037,Washington,West End,condominium,In Unit,Garage,0.2038327322548073,3250.0
1239002,633.0,2.0,2.0,20009,Washington,Dupont Circle,apartment,In Unit,Street,0.7663449102511032,3250.0
2321242,633.0,2.0,2.0,20009,Washington,Dupont Circle,apartment,In Unit,None,0.7381827725453399,3250.0
1377960,1620.0,3.0,2.0,20002,Washington,Bloomingdale,townhouse,In Unit,Off Street,1.0,3250.0
1343231,633.0,2.0,2.0,20009,Washington,Dupont Circle,apartment,In Unit,Street,0.7381827725453399,3250.0
2849698,977.0,2.0,2.0,20009,Washington,Adams Morgan,apartment,In Unit,Street,0.7663449102511032,3250.0
1349789,590.0,1.0,1.0,20016,Washington,Tenleytown,apartment,In Unit,Garage,1.0,3250.0
2169859,1700.0,4.0,2.0,20011,Washington,Petworth,townhouse,In Unit,Street,0.3820468225008474,3250.0
3287313,750.0,1.0,1.0,20007,Washington,Burleith/Hillandale,apartment,In Unit,Garage,0.11934631913751755,3250.0
3291578,1500.0,2.0,2.5,20017,Washington,Edgewood,townhouse,,Street,1.0,3250.0
1104983,1250.0,3.0,1.5,20001,Washington,Chinatown,townhouse,In Unit,Street,1.0,3250.0
2311102,1200.0,2.0,2.0,20009,Washington,Columbia Heights,condominium,In Unit,Off Street,1.0,3250.0
2228716,991.0,2.0,2.0,20009,Washington,Adams Morgan,apartment,In Unit,Street,0.7851196687216119,3250.0
1178409,633.0,2.0,2.0,20009,Washington,Dupont Circle,apartment,In Unit,Street,0.7992007375744935,3250.0
3287221,700.0,2.0,2.0,20036,Washington,Dupont Circle,apartment,In Unit,Street,1.0,3250.0
2158850,1628.0,3.0,2.5,20011,Washington,Petworth,house,In Unit,Garage,1.0,3250.0
1539180,633.0,2.0,2.0,20009,Washington,Dupont Circle,apartment,In Unit,Street,0.7992007375744935,3250.0
1565226,633.0,2.0,2.0,20009,Washington,Dupont Circle,apartment,In Unit,Street,0.7992007375744935,3250.0
1403818,634.0,2.0,2.0,20009,Washington,Dupont Circle,apartment,In Unit,Street,0.10453467416566672,3250.0
1590885,633.0,2.0,2.0,20009,Washington,Dupont Circle,apartment,In Unit,Street,0.7381827725453399,3250.0
1591159,2000.0,3.0,2.0,20002,Washington,Eckington,townhouse,In Unit,Off Street,0.01850504997042946,3250.0
1864893,918.0,3.0,2.0,20002,Washington,Near Northeast,condominium,In Unit,Off Street,1.0,3250.0
2199517,825.0,2.0,1.0,20036,Washington,Dupont Circle,apartment,In Unit,Street,1.0,3250.0
2146232,663.0,2.0,2.0,20009,Washington,Dupont Circle,apartment,In Unit,Street,0.7381827725453399,3250.0
1902891,900.0,2.0,1.5,20010,Washington,Mount Pleasant,house,In Unit,Off Street,1.0,3250.0
1610283,1500.0,2.0,2.0,20002,Washington,Stanton Park,apartment,In Unit,Street,1.0,3250.0
1296304,615.0,2.0,1.0,20036,Washington,Dupont Circle,apartment,In Unit,Street,1.0,3250.0
1761360,1500.0,3.0,2.0,20002,Washington,Stanton Park,apartment,In Unit,Street,1.0,3250.0
1379433,1280.0,2.0,1.5,20009,Washington,Dupont Circle,apartment,In Unit,Off Street,1.0,3250.0
1791483,1250.0,2.0,2.0,20008,Washington,Forest Hills,condominium,In Building,Garage,0.8132818064273751,3250.0
3303284,633.0,2.0,2.0,20009,Washington,Dupont Circle,apartment,In Unit,Street,0.7381827725453399,3250.0
1832354,991.0,2.0,2.0,20009,Washington,Adams Morgan,apartment,In Unit,Street,0.7851196687216119,3250.0
3288928,1288.0,2.0,2.5,20002,Washington,Kingman Park,house,In Unit,Off Street,1.0,3250.0
1633139,1800.0,2.0,1.5,20001,Washington,Bloomingdale,townhouse,In Unit,Off Street,0.39612789135372906,3250.0
1295617,634.0,2.0,2.0,20009,Washington,Dupont Circle,apartment,In Unit,None,0.7381827725453399,3250.0
1914952,1875.0,1.0,1.5,20016,Washington,Cathedral Heights,apartment,In Unit,Garage,0.6118914985407868,3250.0
2391221,2000.0,3.0,2.0,20002,Washington,Bloomingdale,townhouse,In Unit,Off Street,1.0,3250.0
1463080,1000.0,2.0,2.0,20017,Washington,Brookland,condominium,In Unit,Off Street,1.0,3250.0
2012071,1050.0,2.0,2.0,20009,Washington,Adams Morgan,apartment,In Unit,Off Street,1.0,3250.0
1267321,1250.0,2.0,2.0,20008,Washington,Forest Hills,condominium,In Building,Garage,0.3888681840915974,3250.0
1211507,663.0,2.0,1.0,20009,Washington,Dupont Circle,apartment,In Unit,Street,0.7663449102511032,3250.0
1799392,1150.0,2.0,1.5,20007,Washington,Georgetown,condominium,,,1.0,3250.0
2384153,531.0,0.0,1.0,20037,Washington,George Washington University,apartment,In Unit,Garage,1.0,3251.0
1829402,1026.0,2.0,2.0,20001,Washington,Chinatown,apartment,In Unit,Garage,1.0,3253.0
1977408,1026.0,2.0,0.0,20001,Washington,Chinatown,apartment,In Unit,Garage,1.0,3253.0
1375089,1189.0,2.0,2.0,20001,Washington,Chinatown,apartment,In Unit,Garage,1.0,3255.0
3423218,1193.0,2.0,2.0,20001,Washington,Chinatown,apartment,In Unit,Garage,1.0,3255.0
2886892,860.0,1.0,1.0,20009,Washington,Columbia Heights,apartment,In Unit,Garage,1.0,3258.0
2907874,860.0,1.0,1.0,20009,Washington,Columbia Heights,apartment,In Unit,Garage,1.0,3258.0
3294904,820.0,2.0,2.0,20005,Washington,Golden Triangle,apartment,In Unit,Off Street,0.060602141305280514,3259.0
2727718,841.0,1.0,2.0,20009,Washington,Cardozo/Shaw,apartment,In Unit,Garage,1.0,3263.0
1539870,531.0,0.0,1.0,20037,Washington,George Washington University,apartment,In Unit,Garage,1.0,3263.0
1508713,531.0,0.0,1.0,20037,Washington,George Washington University,apartment,In Unit,Garage,0.12844146792518427,3263.0
3556810,1204.0,2.0,2.0,20001,Washington,Chinatown,apartment,In Unit,Garage,1.0,3265.0
3429219,1204.0,2.0,2.0,20001,Washington,Chinatown,apartment,In Unit,Garage,1.0,3265.0
2849439,860.0,1.0,1.0,20009,Washington,Columbia Heights,apartment,In Unit,Garage,1.0,3266.0
1000433,1010.0,2.0,2.0,20008,Washington,Forest Hills,apartment,In Unit,Garage,1.0,3267.0
